Dispositif,Year,SiteName,Valley,Prove,ID,LU,LC,GS,Elevation
InSitu,2015,Le_Hourcq,Ossau,O8,O8Q15,108.6842,NA,NA,800
InSitu,2015,Le_Hourcq,Ossau,O8,O8Q16,117.3898,NA,NA,800
InSitu,2015,Le_Hourcq,Ossau,O8,O8Q17,122.2125,NA,NA,800
InSitu,2015,Le_Hourcq,Ossau,O8,O8Q18,119.4651,NA,NA,800
InSitu,2015,Le_Hourcq,Ossau,O8,O8Q19,116.2,NA,NA,800
InSitu,2015,Le_Hourcq,Ossau,O8,O8Q4,117.5,NA,NA,800
InSitu,2015,Le_Hourcq,Ossau,O8,O8Q21,109.4865,NA,NA,800
InSitu,2015,Le_Hourcq,Ossau,O8,O8Q2,116.2,NA,NA,800
InSitu,2015,Le_Hourcq,Ossau,O8,O8Q3,117.5,NA,NA,800
InSitu,2015,Le_Hourcq,Ossau,O8,O8Q20,119.9375,NA,NA,800
InSitu,2015,Le_Hourcq,Ossau,O8,O8Q5,112.5294,NA,NA,800
InSitu,2015,Le_Hourcq,Ossau,O8,O8Q6,117.2759,NA,NA,800
InSitu,2015,Ade,Luz,L4,L4Q9,100.8182,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q33,119.2759,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q10,101.3846,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q34,109.6667,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q20,99.3636,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q62,109.6667,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q37,119.2759,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q27,100.4737,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q26,99.3636,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q14,104.6667,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q15,100,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q55,107.4444,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q19,99.3636,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q56,110.0455,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q57,107.9153,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q58,108,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q31,100,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q54,115.1667,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q32,100.8182,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q16,101.1887,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q48,119.3898,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q49,118.2,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q50,111.0357,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q52,118.2,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q39,111.6538,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q12,100.1525,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q70,110.5,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q71,109.5909,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q72,95.1447,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q40,110.5,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q41,109.5909,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q42,108.3571,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q47,110.7586,NA,NA,400
InSitu,2015,Ade,Luz,L4,L4Q22,100,NA,NA,400
InSitu,2015,Bourdalats,Luz,L10,L10Q1,118.8814,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q2,119,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q3,119,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q4,118.8814,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q22,120.878,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q6,119,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q5,117.9231,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q13,121.3333,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q18,121.1163,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q23,119,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q24,119,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q29,118.8814,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q16,119,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q15,119,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q19,121.4348,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q25,119,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q31,119,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q21,119,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q26,118.8814,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q27,119,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q28,118.8814,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q7,124.8,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q8,122.5,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q9,118.5,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q10,119,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q11,121.3333,NA,NA,1000
InSitu,2015,Bourdalats,Luz,L10,L10Q12,122.0435,NA,NA,1000
InSitu,2015,Gedre_bas,Luz,L12,L12Q1,120.561,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q2,120.9762,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q3,120.6667,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q4,120.6667,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q8,120.2439,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q7,118.5,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q11,118.5,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q16,118.5,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q19,120.6667,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q27,128.2308,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q29,120.2439,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q28,131.7586,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q23,123.25,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q20,120.2439,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q22,122.2632,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q34,121.0698,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q21,120.5682,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q24,120.2439,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q12,120.7609,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q14,120.2439,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q10,120.2439,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q9,120.3571,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q26,124.5667,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q30,120.3571,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q31,120.6667,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q5,120.5682,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q32,131.5,NA,NA,1200
InSitu,2015,Gedre_bas,Luz,L12,L12Q33,120.2439,NA,NA,1200
InSitu,2015,Gedre_haut,Luz,L13,L13Q1,127.9474,NA,NA,1300
InSitu,2015,Gedre_haut,Luz,L13,L13Q2,125.875,NA,NA,1300
InSitu,2015,Gedre_haut,Luz,L13,L13Q3,125.875,NA,NA,1300
InSitu,2015,Gedre_haut,Luz,L13,L13Q7,131.8814,NA,NA,1300
InSitu,2015,Gedre_haut,Luz,L13,L13Q9,131.8814,NA,NA,1300
InSitu,2015,Gedre_haut,Luz,L13,L13Q11,132,NA,NA,1300
InSitu,2015,Gedre_haut,Luz,L13,L13Q30,125.1243,NA,NA,1300
InSitu,2015,Gedre_haut,Luz,L13,L13Q15,128.2308,NA,NA,1300
InSitu,2015,Gedre_haut,Luz,L13,L13Q21,131.2222,NA,NA,1300
InSitu,2015,Ibos,Luz,L3,L3Q5,101.5,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q6,100.1163,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q7,101.5,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q38,108.9322,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q1,98,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q33,109,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q2,101.5,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q3,101.5,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q4,101.5,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q42,108.8621,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q47,103.3529,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q49,106.3333,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q50,109,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q59,103.4752,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q58,108.9322,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q55,109,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q13,100,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q14,100.7576,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q15,97.7586,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q16,101.5,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q18,99.878,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q19,101.5,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q11,101.5,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q20,100.3333,NA,NA,300
InSitu,2015,Ibos,Luz,L3,L3Q21,99.878,NA,NA,300
InSitu,2015,Laveyron,Luz,L1,L1Q12,100,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q1,100.7143,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q38,108.9322,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q16,101.5,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q10,100.7576,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q9,100.7143,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q50,102.4545,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q43,105.9412,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q41,109,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q66,101.5,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q73,101.5,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q65,101.5,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q75,100.625,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q74,100.2273,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q64,101.5,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q67,108.9322,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q72,108.1304,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q71,105.5,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q69,108.9322,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q47,108.9322,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q13,100.1163,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q25,102.4545,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q14,101.678,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q78,101.5,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q77,101.5,NA,NA,100
InSitu,2015,Laveyron,Luz,L1,L1Q76,100.7143,NA,NA,100
InSitu,2015,Papillon,Luz,L8,L8Q1,114.1667,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q2,114.1667,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q8,115,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q7,118.3898,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q9,118.5,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q18,120.775,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q16,115.5455,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q15,114.7368,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q4,118.2759,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q40,124.4468,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q41,114.0323,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q11,118.5,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q42,115.2308,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q14,118.5,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q20,118.3898,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q24,118.3898,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q25,118.3898,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q26,117.5,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q27,118.5,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q28,118.5,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q37,121.75,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q34,128.4615,NA,NA,800
InSitu,2015,Papillon,Luz,L8,L8Q32,123.0377,NA,NA,800
InSitu,2015,Peguere,Luz,L16,L16Q1,136.8539,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q2,136.5,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q32,141.0588,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q5,141.5,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q6,137.4545,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q7,135,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q8,133,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q34,133,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q9,133,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q10,136.5,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q37,135,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q36,142.0769,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q15,137.0526,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q38,139.6957,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q17,144,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q20,132.8814,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q23,133,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q19,133,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q39,133,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q42,136.5,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q44,135.3333,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q43,135.3333,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q28,134.878,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q29,135.2273,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q40,135.8,NA,NA,1600
InSitu,2015,Peguere,Luz,L16,L16Q41,135.3333,NA,NA,1600
InSitu,2015,Pierrefitte,Luz,L6,L6Q2,109.2174,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q3,109.8537,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q12,107.9322,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q4,114.7368,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q20,109.3333,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q19,118.5,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q17,110.9231,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q5,107.3846,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q6,109.9487,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q8,107.9322,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q13,114.7368,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q9,108,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q10,110,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q14,115,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q15,114.1667,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q7,109.3333,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q23,118.5,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q22,118.5,NA,NA,600
InSitu,2015,Pierrefitte,Luz,L6,L6Q21,118.5,NA,NA,600
