Dispositif,Year,SiteName,Valley,Prove,BlockCG,ID,Mother,LU,LC,GS,Elevation
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q21-23 B5,O12fam21,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q21-22 B5,O12fam21,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q21-21 B5,O12fam21,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q21-20 B5,O12fam21,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q21-19 B5,O12fam21,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q21-18 B5,O12fam21,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q21-17 B5,O12fam21,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q21-16 B5,O12fam21,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q21-15 B5,O12fam21,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q21-14 B5,O12fam21,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q21-13 B5,O12fam21,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q21-12 B5,O12fam21,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q21-11 B5,O12fam21,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q21-10 B5,O12fam21,103.5,NA,NA,1200
Toulenne,2011,Josbaig,Ossau,O1,5_Toulenne,O1Q6-23 B5,O1fam6,101,NA,NA,100
Toulenne,2011,Josbaig,Ossau,O1,5_Toulenne,O1Q6-22 B5,O1fam6,103.5,NA,NA,100
Toulenne,2011,Josbaig,Ossau,O1,5_Toulenne,O1Q6-21 B5,O1fam6,107,NA,NA,100
Toulenne,2011,Josbaig,Ossau,O1,5_Toulenne,O1Q6-20 B5,O1fam6,107,NA,NA,100
Toulenne,2011,Josbaig,Ossau,O1,5_Toulenne,O1Q6-19 B5,O1fam6,100,NA,NA,100
Toulenne,2011,Josbaig,Ossau,O1,5_Toulenne,O1Q6-18 B5,O1fam6,114,NA,NA,100
Toulenne,2011,Josbaig,Ossau,O1,5_Toulenne,O1Q6-17 B5,O1fam6,107,NA,NA,100
Toulenne,2011,Josbaig,Ossau,O1,5_Toulenne,O1Q6-15 B5,O1fam6,103.5,NA,NA,100
Toulenne,2011,Josbaig,Ossau,O1,5_Toulenne,O1Q6-14 B5,O1fam6,107,NA,NA,100
Toulenne,2011,Josbaig,Ossau,O1,5_Toulenne,O1Q6-13 B5,O1fam6,100,NA,NA,100
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q7-22 B5,L8fam7,114,NA,NA,800
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q4-15 B5,O12fam4,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q4-16 B5,O12fam4,110.5,NA,NA,1200
Toulenne,2011,Le_Hourcq,Ossau,O8,5_Toulenne,O8Q8-1 B5,O8fam8,107,NA,NA,800
Toulenne,2011,Le_Hourcq,Ossau,O8,5_Toulenne,O8Q8-2 B5,O8fam8,103.5,NA,NA,800
Toulenne,2011,Le_Hourcq,Ossau,O8,5_Toulenne,O8Q8-3 B5,O8fam8,107,NA,NA,800
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-1 B5,O12fam37,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-2 B5,O12fam37,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-3 B5,O12fam37,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-4 B5,O12fam37,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-5 B5,O12fam37,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-6 B5,O12fam37,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-7 B5,O12fam37,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-8 B5,O12fam37,117.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-9 B5,O12fam37,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-10 B5,O12fam37,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-11 B5,O12fam37,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-12 B5,O12fam37,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-13 B5,O12fam37,117.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-14 B5,O12fam37,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-15 B5,O12fam37,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-16 B5,O12fam37,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q37-17 B5,O12fam37,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-5 B5,O12fam25,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-7 B5,O12fam25,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-8 B5,O12fam25,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-9 B5,O12fam25,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-10 B5,O12fam25,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-11 B5,O12fam25,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-12 B5,O12fam25,117.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-13 B5,O12fam25,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-15 B5,O12fam25,121,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-17 B5,O12fam25,117.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-18 B5,O12fam25,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-19 B5,O12fam25,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-20 B5,O12fam25,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-21 B5,O12fam25,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-22 B5,O12fam25,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-24 B5,O12fam25,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-25 B5,O12fam25,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-26 B5,O12fam25,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q25-27 B5,O12fam25,110.5,NA,NA,1200
Toulenne,2011,Artouste,Ossau,O16,5_Toulenne,O16Q2-1 B5,O16fam2,107,NA,NA,1600
Toulenne,2011,Artouste,Ossau,O16,5_Toulenne,O16Q2-2 B5,O16fam2,108,NA,NA,1600
Toulenne,2011,Artouste,Ossau,O16,5_Toulenne,O16Q2-3 B5,O16fam2,103.5,NA,NA,1600
Toulenne,2011,Artouste,Ossau,O16,5_Toulenne,O16Q2-5 B5,O16fam2,107,NA,NA,1600
Toulenne,2011,Artouste,Ossau,O16,5_Toulenne,O16Q2-6 B5,O16fam2,103.5,NA,NA,1600
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-39 B5,O12fam32,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-40 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-41 B5,O12fam32,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-42 B5,O12fam32,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-43 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-44 B5,O12fam32,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-45 B5,O12fam32,100,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-46 B5,O12fam32,117.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-47 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-48 B5,O12fam32,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-49 B5,O12fam32,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-50 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-51 B5,O12fam32,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-52 B5,O12fam32,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-53 B5,O12fam32,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-55 B5,O12fam32,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-56 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-57 B5,O12fam32,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-58 B5,O12fam32,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-59 B5,O12fam32,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-60 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-61 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-39 B5,O12fam12,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-38 B5,O12fam12,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-37 B5,O12fam12,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-36 B5,O12fam12,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-35 B5,O12fam12,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-34 B5,O12fam12,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-33 B5,O12fam12,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-32 B5,O12fam12,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-31 B5,O12fam12,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-30 B5,O12fam12,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-29 B5,O12fam12,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-28 B5,O12fam12,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-27 B5,O12fam12,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-26 B5,O12fam12,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-25 B5,O12fam12,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-24 B5,O12fam12,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-23 B5,O12fam12,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-22 B5,O12fam12,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-21 B5,O12fam12,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q3-7 B5,O12fam3,101,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q3-6 B5,O12fam3,103.5,NA,NA,1200
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-24 B5,L8fam11,110.5,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-23 B5,L8fam11,121,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-19 B5,L8fam11,114,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-18 B5,L8fam11,107,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-17 B5,L8fam11,114,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-15 B5,L8fam11,107,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-14 B5,L8fam11,114,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-13 B5,L8fam11,114,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-12 B5,L8fam11,110.5,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-11 B5,L8fam11,117.5,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-10 B5,L8fam11,117.5,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-9 B5,L8fam11,110.5,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-8 B5,L8fam11,117.5,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-7 B5,L8fam11,121,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-6 B5,L8fam11,114,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-5 B5,L8fam11,114,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q11-4 B5,L8fam11,110.5,NA,NA,800
Toulenne,2011,Josbaig,Ossau,O1,5_Toulenne,O1Q29-8 B5,O1fam29,107,NA,NA,100
Toulenne,2011,Josbaig,Ossau,O1,5_Toulenne,O1Q29-5 B5,O1fam29,107,NA,NA,100
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q1-9 B5,L8fam1,107,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q1-8 B5,L8fam1,114,NA,NA,800
Toulenne,2011,Peguere,Luz,L16,5_Toulenne,L16Q18-3 B5,L16fam18,114,NA,NA,1600
Toulenne,2011,Peguere,Luz,L16,5_Toulenne,L16Q18-2 B5,L16fam18,117.5,NA,NA,1600
Toulenne,2011,Peguere,Luz,L16,5_Toulenne,L16Q18-1 B5,L16fam18,115,NA,NA,1600
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-94 B5,O12fam32,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-93 B5,O12fam32,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-92 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-91 B5,O12fam32,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-90 B5,O12fam32,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-89 B5,O12fam32,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-87 B5,O12fam32,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-86 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-85 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-84 B5,O12fam32,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-83 B5,O12fam32,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-82 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-81 B5,O12fam32,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-80 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-79 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-76 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-75 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-74 B5,O12fam32,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-73 B5,O12fam32,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-72 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-71 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-70 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-69 B5,O12fam32,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-68 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-67 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-66 B5,O12fam32,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-64 B5,O12fam32,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-63 B5,O12fam32,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q32-62 B5,O12fam32,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-40 B5,O12fam12,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-41 B5,O12fam12,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-42 B5,O12fam12,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-43 B5,O12fam12,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-45 B5,O12fam12,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-46 B5,O12fam12,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-47 B5,O12fam12,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-48 B5,O12fam12,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-49 B5,O12fam12,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-50 B5,O12fam12,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-51 B5,O12fam12,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-52 B5,O12fam12,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-53 B5,O12fam12,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-54 B5,O12fam12,101,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-55 B5,O12fam12,117.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-56 B5,O12fam12,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-57 B5,O12fam12,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-58 B5,O12fam12,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-59 B5,O12fam12,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q12-60 B5,O12fam12,110.5,NA,NA,1200
Toulenne,2011,Peguere,Luz,L16,5_Toulenne,L16Q6-6 B5,L16fam6,114,NA,NA,1600
Toulenne,2011,Peguere,Luz,L16,5_Toulenne,L16Q6-8 B5,L16fam6,114,NA,NA,1600
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q24-4 B5,L8fam24,110.5,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q24-5 B5,L8fam24,121,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q24-6 B5,L8fam24,117.5,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q24-7 B5,L8fam24,114,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q24-8 B5,L8fam24,114,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q24-10 B5,L8fam24,121,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q24-11 B5,L8fam24,110.5,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q24-12 B5,L8fam24,121,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q24-13 B5,L8fam24,110.5,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q24-14 B5,L8fam24,121,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q24-15 B5,L8fam24,121,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q24-16 B5,L8fam24,114,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q24-17 B5,L8fam24,103.5,NA,NA,800
Toulenne,2011,Papillon,Luz,L8,5_Toulenne,L8Q24-18 B5,L8fam24,114,NA,NA,800
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-9 B5,O12fam22,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-10 B5,O12fam22,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-11 B5,O12fam22,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-15 B5,O12fam22,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-19 B5,O12fam22,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-20 B5,O12fam22,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-22 B5,O12fam22,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-23 B5,O12fam22,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-24 B5,O12fam22,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-25 B5,O12fam22,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-26 B5,O12fam22,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-27 B5,O12fam22,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-28 B5,O12fam22,115,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-29 B5,O12fam22,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-30 B5,O12fam22,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-31 B5,O12fam22,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-32 B5,O12fam22,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-33 B5,O12fam22,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-34 B5,O12fam22,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q22-36 B5,O12fam22,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q7-7 B5,O12fam7,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q7-8 B5,O12fam7,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q7-9 B5,O12fam7,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q7-16 B5,O12fam7,103.5,NA,NA,1200
Toulenne,2011,Le_Hourcq,Ossau,O8,5_Toulenne,O8Q10-36 B5,O8fam10,103.5,NA,NA,800
Toulenne,2011,Le_Hourcq,Ossau,O8,5_Toulenne,O8Q10-37 B5,O8fam10,103.5,NA,NA,800
Toulenne,2011,Le_Hourcq,Ossau,O8,5_Toulenne,O8Q10-38 B5,O8fam10,103.5,NA,NA,800
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q40-7 B5,O12fam40,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q40-6 B5,O12fam40,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q40-5 B5,O12fam40,110.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q40-4 B5,O12fam40,103.5,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q40-3 B5,O12fam40,114,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q40-2 B5,O12fam40,107,NA,NA,1200
Toulenne,2011,Gabas,Ossau,O12,5_Toulenne,O12Q40-1 B5,O12fam40,103.5,NA,NA,1200
