ID,Design,Year,X,Y,Prove,SiteName,Species,Valley,Elevation,LU,LS,GS
L8Q2-1 B4,CG,2016,20,35,L8,Papillon,Quercus,Luz,800,103,NaN,NaN
L8Q2-6 B3,CG,2016,20,34,L8,Papillon,Quercus,Luz,800,107,NaN,NaN
L8Q2-5 B3,CG,2016,20,33,L8,Papillon,Quercus,Luz,800,106,NaN,NaN
L8Q2-4 B3,CG,2016,20,32,L8,Papillon,Quercus,Luz,800,103,NaN,NaN
L8Q20-4 B4,CG,2016,20,27,L8,Papillon,Quercus,Luz,800,102,NaN,NaN
L8Q20-1 B4,CG,2016,20,24,L8,Papillon,Quercus,Luz,800,114,NaN,NaN
L8Q37-3 B3,CG,2016,21,16,L8,Papillon,Quercus,Luz,800,111,NaN,NaN
L8Q37-1 B4,CG,2016,21,17,L8,Papillon,Quercus,Luz,800,115,NaN,NaN
L8Q37-2 B4,CG,2016,21,18,L8,Papillon,Quercus,Luz,800,107,NaN,NaN
L8Q3-1 B5,CG,2016,21,31,L8,Papillon,Quercus,Luz,800,102,NaN,NaN
L8Q3-2 B5,CG,2016,21,32,L8,Papillon,Quercus,Luz,800,108,NaN,NaN
L8Q3-4 B5,CG,2016,21,33,L8,Papillon,Quercus,Luz,800,96,NaN,NaN
L8Q7-6 B3,CG,2016,24,4,L8,Papillon,Quercus,Luz,800,114,NaN,NaN
L8Q7-5 B3,CG,2016,24,3,L8,Papillon,Quercus,Luz,800,109,NaN,NaN
L8Q7-4 B3,CG,2016,24,2,L8,Papillon,Quercus,Luz,800,109,NaN,NaN
L8Q18-4 B3,CG,2016,26,24,L8,Papillon,Quercus,Luz,800,111,NaN,NaN
L8Q18-3 B3,CG,2016,26,23,L8,Papillon,Quercus,Luz,800,113,NaN,NaN
L8Q18-2 B3,CG,2016,26,22,L8,Papillon,Quercus,Luz,800,110,NaN,NaN
L8Q14-10 B4,CG,2016,26,17,L8,Papillon,Quercus,Luz,800,108,NaN,NaN
L8Q14-6 B3,CG,2016,26,14,L8,Papillon,Quercus,Luz,800,109,NaN,NaN
L8Q28-5 B4,CG,2016,26,7,L8,Papillon,Quercus,Luz,800,111,NaN,NaN
L8Q11-1 B3,CG,2016,27,6,L8,Papillon,Quercus,Luz,800,109,NaN,NaN
L8Q11-10 B3,CG,2016,27,7,L8,Papillon,Quercus,Luz,800,112,NaN,NaN
L8Q11-2 B3,CG,2016,27,8,L8,Papillon,Quercus,Luz,800,109,NaN,NaN
L8Q9-3 B4,CG,2016,29,7,L8,Papillon,Quercus,Luz,800,110,NaN,NaN
L8Q9-4 B4,CG,2016,29,8,L8,Papillon,Quercus,Luz,800,114,NaN,NaN
L8Q9-5 B4,CG,2016,29,9,L8,Papillon,Quercus,Luz,800,115,NaN,NaN
L8Q1-3 B5,CG,2016,29,14,L8,Papillon,Quercus,Luz,800,103,NaN,NaN
L8Q1-4 B5,CG,2016,29,15,L8,Papillon,Quercus,Luz,800,104,NaN,NaN
L8Q9-7 B2,CG,2016,5,15,L8,Papillon,Quercus,Luz,800,118,NaN,NaN
L8Q28-1 B4,CG,2016,14,21,L8,Papillon,Quercus,Luz,800,117,NaN,NaN
L8Q24-7 B3,CG,2016,24,19,L8,Papillon,Quercus,Luz,800,117,NaN,NaN
L8Q14-7 B3,CG,2016,26,15,L8,Papillon,Quercus,Luz,800,118,NaN,NaN
L8Q18-3 B2,CG,2016,2,29,L8,Papillon,Quercus,Luz,800,120,NaN,NaN
L8Q37-1 B1,CG,2016,9,12,L8,Papillon,Quercus,Luz,800,119,NaN,NaN
L8Q37-2 B1,CG,2016,9,13,L8,Papillon,Quercus,Luz,800,120,NaN,NaN
L8Q14-7 B2,CG,2016,9,37,L8,Papillon,Quercus,Luz,800,121,NaN,NaN
L8Q14-8 B2,CG,2016,9,38,L8,Papillon,Quercus,Luz,800,121,NaN,NaN
L8Q11-7 B2,CG,2016,11,21,L8,Papillon,Quercus,Luz,800,124,NaN,NaN
L8Q37-2 B2,CG,2016,11,5,L8,Papillon,Quercus,Luz,800,124,NaN,NaN
L8Q37-1 B2,CG,2016,11,4,L8,Papillon,Quercus,Luz,800,124,NaN,NaN
L8Q14-5 B3,CG,2016,17,35,L8,Papillon,Quercus,Luz,800,122,NaN,NaN
L8Q24-2 B3,CG,2016,18,20,L8,Papillon,Quercus,Luz,800,124,NaN,NaN
L8Q11-5 B5,CG,2016,24,88,L8,Papillon,Quercus,Luz,800,117,NaN,NaN
L8Q22-1 B2,CG,2016,1,113,L8,Papillon,Quercus,Luz,800,104,NaN,NaN
L8Q27-2 B2,CG,2016,1,114,L8,Papillon,Quercus,Luz,800,104,NaN,NaN
L8Q25-1 B1,CG,2016,2,94,L8,Papillon,Quercus,Luz,800,104,NaN,NaN
L8Q7-5 B4,CG,2016,3,53,L8,Papillon,Quercus,Luz,800,107,NaN,NaN
L8Q18-6 B3,CG,2016,3,60,L8,Papillon,Quercus,Luz,800,113,NaN,NaN
L8Q18-7 B3,CG,2016,3,61,L8,Papillon,Quercus,Luz,800,112,NaN,NaN
L8Q18-8 B3,CG,2016,3,62,L8,Papillon,Quercus,Luz,800,110,NaN,NaN
L8Q18-1 B4,CG,2016,3,63,L8,Papillon,Quercus,Luz,800,112,NaN,NaN
L8Q18-2 B4,CG,2016,3,64,L8,Papillon,Quercus,Luz,800,117,NaN,NaN
L8Q18-3 B4,CG,2016,3,65,L8,Papillon,Quercus,Luz,800,118,NaN,NaN
L8Q18-4 B4,CG,2016,3,66,L8,Papillon,Quercus,Luz,800,106,NaN,NaN
L8Q11-6 B4,CG,2016,4,79,L8,Papillon,Quercus,Luz,800,128,NaN,NaN
L8Q11-3 B4,CG,2016,4,76,L8,Papillon,Quercus,Luz,800,113,NaN,NaN
L8Q11-1 B4,CG,2016,4,74,L8,Papillon,Quercus,Luz,800,114,NaN,NaN
L8Q11-7 B3,CG,2016,4,71,L8,Papillon,Quercus,Luz,800,108,NaN,NaN
L8Q11-6 B3,CG,2016,4,70,L8,Papillon,Quercus,Luz,800,112,NaN,NaN
L8Q24-1 B4,CG,2016,7,59,L8,Papillon,Quercus,Luz,800,119,NaN,NaN
L8Q24-2 B4,CG,2016,7,60,L8,Papillon,Quercus,Luz,800,124,NaN,NaN
L8Q24-3 B4,CG,2016,7,61,L8,Papillon,Quercus,Luz,800,103,NaN,NaN
L8Q24-4 B4,CG,2016,7,62,L8,Papillon,Quercus,Luz,800,126,NaN,NaN
L8Q24-6 B4,CG,2016,7,64,L8,Papillon,Quercus,Luz,800,125,NaN,NaN
L8Q24-7 B4,CG,2016,7,65,L8,Papillon,Quercus,Luz,800,105,NaN,NaN
L8Q24-9 B4,CG,2016,7,67,L8,Papillon,Quercus,Luz,800,126,NaN,NaN
L8Q4-1 B4,CG,2016,8,104,L8,Papillon,Quercus,Luz,800,109,NaN,NaN
L8Q4-6 B3,CG,2016,8,103,L8,Papillon,Quercus,Luz,800,111,NaN,NaN
L8Q4-5 B3,CG,2016,8,102,L8,Papillon,Quercus,Luz,800,103,NaN,NaN
L8Q2-2 B4,CG,2016,9,89,L8,Papillon,Quercus,Luz,800,109,NaN,NaN
L8Q2-3 B4,CG,2016,9,90,L8,Papillon,Quercus,Luz,800,103,NaN,NaN
L8Q2-4 B4,CG,2016,9,91,L8,Papillon,Quercus,Luz,800,110,NaN,NaN
L8Q2-5 B4,CG,2016,9,92,L8,Papillon,Quercus,Luz,800,104,NaN,NaN
L8Q2-6 B4,CG,2016,9,93,L8,Papillon,Quercus,Luz,800,104,NaN,NaN
L8Q2-7 B4,CG,2016,9,94,L8,Papillon,Quercus,Luz,800,103,NaN,NaN
L8Q2-8 B4,CG,2016,9,95,L8,Papillon,Quercus,Luz,800,95,NaN,NaN
L8Q25-1 B3,CG,2016,9,103,L8,Papillon,Quercus,Luz,800,104,NaN,NaN
L8Q14-5 B4,CG,2016,9,127,L8,Papillon,Quercus,Luz,800,107,NaN,NaN
L8Q14-6 B4,CG,2016,9,128,L8,Papillon,Quercus,Luz,800,115,NaN,NaN
L8Q9-8 B4,CG,2016,10,93,L8,Papillon,Quercus,Luz,800,102,NaN,NaN
L8Q9-6 B4,CG,2016,10,91,L8,Papillon,Quercus,Luz,800,115,NaN,NaN
L8Q2-1 B5,CG,2016,11,65,L8,Papillon,Quercus,Luz,800,107,NaN,NaN
L8Q18-7 B5,CG,2016,12,82,L8,Papillon,Quercus,Luz,800,109,NaN,NaN
L8Q18-6 B5,CG,2016,12,81,L8,Papillon,Quercus,Luz,800,110,NaN,NaN
L8Q18-4 B5,CG,2016,12,79,L8,Papillon,Quercus,Luz,800,110,NaN,NaN
L8Q18-2 B5,CG,2016,12,77,L8,Papillon,Quercus,Luz,800,104,NaN,NaN
L8Q7-8 B5,CG,2016,12,55,L8,Papillon,Quercus,Luz,800,107,NaN,NaN
L8Q7-6 B5,CG,2016,12,53,L8,Papillon,Quercus,Luz,800,105,NaN,NaN
L8Q7-5 B5,CG,2016,12,52,L8,Papillon,Quercus,Luz,800,104,NaN,NaN
L8Q7-4 B5,CG,2016,12,51,L8,Papillon,Quercus,Luz,800,113,NaN,NaN
L8Q1-7 B5,CG,2016,13,51,L8,Papillon,Quercus,Luz,800,103,NaN,NaN
L8Q11-3 B5,CG,2016,13,57,L8,Papillon,Quercus,Luz,800,112,NaN,NaN
L8Q24-1 B5,CG,2016,13,79,L8,Papillon,Quercus,Luz,800,102,NaN,NaN
L8Q24-2 B5,CG,2016,13,80,L8,Papillon,Quercus,Luz,800,124,NaN,NaN
L8Q24-3 B5,CG,2016,13,81,L8,Papillon,Quercus,Luz,800,104,NaN,NaN
L8Q28-4 B5,CG,2016,14,122,L8,Papillon,Quercus,Luz,800,109,NaN,NaN
L8Q28-3 B5,CG,2016,14,121,L8,Papillon,Quercus,Luz,800,103,NaN,NaN
L8Q28-1 B5,CG,2016,14,119,L8,Papillon,Quercus,Luz,800,111,NaN,NaN
L8Q9-2 B5,CG,2016,14,106,L8,Papillon,Quercus,Luz,800,111,NaN,NaN
L8Q14-2 B5,CG,2016,18,123,L8,Papillon,Quercus,Luz,800,111,NaN,NaN
L8Q14-1 B5,CG,2016,18,122,L8,Papillon,Quercus,Luz,800,107,NaN,NaN
L8Q27-1 B5,CG,2016,18,121,L8,Papillon,Quercus,Luz,800,109,NaN,NaN
L8Q27-4 B4,CG,2016,18,116,L8,Papillon,Quercus,Luz,800,103,NaN,NaN
L8Q14-9 B4,CG,2016,18,94,L8,Papillon,Quercus,Luz,800,115,NaN,NaN
L8Q25-2 B4,CG,2016,18,85,L8,Papillon,Quercus,Luz,800,104,NaN,NaN
L8Q20-5 B4,CG,2016,18,59,L8,Papillon,Quercus,Luz,800,114,NaN,NaN
L8Q4-3 B4,CG,2016,18,48,L8,Papillon,Quercus,Luz,800,119,NaN,NaN
L8Q2-2 B5,CG,2016,19,58,L8,Papillon,Quercus,Luz,800,99,NaN,NaN
L8Q2-3 B5,CG,2016,19,59,L8,Papillon,Quercus,Luz,800,108,NaN,NaN
L8Q2-4 B5,CG,2016,19,60,L8,Papillon,Quercus,Luz,800,107,NaN,NaN
L8Q2-5 B5,CG,2016,19,61,L8,Papillon,Quercus,Luz,800,104,NaN,NaN
L8Q2-6 B5,CG,2016,19,62,L8,Papillon,Quercus,Luz,800,107,NaN,NaN
L8Q2-7 B5,CG,2016,19,63,L8,Papillon,Quercus,Luz,800,104,NaN,NaN
L8Q2-9 B5,CG,2016,19,65,L8,Papillon,Quercus,Luz,800,110,NaN,NaN
L8Q7-11 B5,CG,2016,21,119,L8,Papillon,Quercus,Luz,800,104,NaN,NaN
L8Q7-13 B5,CG,2016,21,121,L8,Papillon,Quercus,Luz,800,105,NaN,NaN
L8Q7-14 B5,CG,2016,21,122,L8,Papillon,Quercus,Luz,800,108,NaN,NaN
L8Q7-20 B5,CG,2016,21,127,L8,Papillon,Quercus,Luz,800,108,NaN,NaN
L8Q18-23 B5,CG,2016,22,100,L8,Papillon,Quercus,Luz,800,105,NaN,NaN
L8Q18-22 B5,CG,2016,22,99,L8,Papillon,Quercus,Luz,800,109,NaN,NaN
L8Q18-18 B5,CG,2016,22,95,L8,Papillon,Quercus,Luz,800,112,NaN,NaN
L8Q18-17 B5,CG,2016,22,94,L8,Papillon,Quercus,Luz,800,117,NaN,NaN
L8Q18-16 B5,CG,2016,22,93,L8,Papillon,Quercus,Luz,800,110,NaN,NaN
L8Q18-15 B5,CG,2016,22,92,L8,Papillon,Quercus,Luz,800,109,NaN,NaN
L8Q18-14 B5,CG,2016,22,91,L8,Papillon,Quercus,Luz,800,110,NaN,NaN
L8Q18-13 B5,CG,2016,22,90,L8,Papillon,Quercus,Luz,800,111,NaN,NaN
L8Q18-11 B5,CG,2016,22,88,L8,Papillon,Quercus,Luz,800,107,NaN,NaN
L8Q18-10 B5,CG,2016,22,87,L8,Papillon,Quercus,Luz,800,105,NaN,NaN
L8Q18-9 B5,CG,2016,22,86,L8,Papillon,Quercus,Luz,800,112,NaN,NaN
L8Q7-22 B5,CG,2016,22,41,L8,Papillon,Quercus,Luz,800,105,NaN,NaN
L8Q11-24 B5,CG,2016,24,107,L8,Papillon,Quercus,Luz,800,108,NaN,NaN
L8Q11-23 B5,CG,2016,24,106,L8,Papillon,Quercus,Luz,800,124,NaN,NaN
L8Q11-10 B5,CG,2016,24,93,L8,Papillon,Quercus,Luz,800,120,NaN,NaN
L8Q24-4 B5,CG,2016,25,72,L8,Papillon,Quercus,Luz,800,107,NaN,NaN
L8Q24-5 B5,CG,2016,25,73,L8,Papillon,Quercus,Luz,800,124,NaN,NaN
L8Q24-6 B5,CG,2016,25,74,L8,Papillon,Quercus,Luz,800,116,NaN,NaN
L8Q24-7 B5,CG,2016,25,75,L8,Papillon,Quercus,Luz,800,108,NaN,NaN
L8Q24-10 B5,CG,2016,25,77,L8,Papillon,Quercus,Luz,800,121,NaN,NaN
L8Q24-13 B5,CG,2016,25,80,L8,Papillon,Quercus,Luz,800,108,NaN,NaN
L8Q24-15 B5,CG,2016,25,82,L8,Papillon,Quercus,Luz,800,129,NaN,NaN
L8Q24-17 B5,CG,2016,25,84,L8,Papillon,Quercus,Luz,800,100,NaN,NaN
L8Q24-18 B5,CG,2016,25,85,L8,Papillon,Quercus,Luz,800,111,NaN,NaN
L8Q28-9 B5,CG,2016,28,103,L8,Papillon,Quercus,Luz,800,110,NaN,NaN
L8Q9-1 B5,CG,2016,29,95,L8,Papillon,Quercus,Luz,800,103,NaN,NaN
L8Q9-2 B5,CG,2016,29,96,L8,Papillon,Quercus,Luz,800,109,NaN,NaN
L8Q9-4 B5,CG,2016,29,98,L8,Papillon,Quercus,Luz,800,103,NaN,NaN
L8Q24-1 B1,CG,2016,1,103,L8,Papillon,Quercus,Luz,800,113,NaN,NaN
O8Q7-8 B2,CG,2016,1,2,O8,Le_Hourcq,Quercus,Ossau,800,108,NaN,NaN
O8Q2-7 B2,CG,2016,6,11,O8,Le_Hourcq,Quercus,Ossau,800,106,NaN,NaN
O8Q4-2 B3,CG,2016,8,19,O8,Le_Hourcq,Quercus,Ossau,800,107,NaN,NaN
O8Q4-7 B2,CG,2016,8,18,O8,Le_Hourcq,Quercus,Ossau,800,99,NaN,NaN
O8Q4-5 B2,CG,2016,8,17,O8,Le_Hourcq,Quercus,Ossau,800,110,NaN,NaN
O8Q10-2 B3,CG,2016,10,2,O8,Le_Hourcq,Quercus,Ossau,800,108,NaN,NaN
O8Q7-4 B3,CG,2016,11,17,O8,Le_Hourcq,Quercus,Ossau,800,111,NaN,NaN
O8Q7-5 B3,CG,2016,11,18,O8,Le_Hourcq,Quercus,Ossau,800,111,NaN,NaN
O8Q10-1 B4,CG,2016,16,39,O8,Le_Hourcq,Quercus,Ossau,800,102,NaN,NaN
O8Q4-3 B3,CG,2016,19,4,O8,Le_Hourcq,Quercus,Ossau,800,104,NaN,NaN
O8Q4-4 B3,CG,2016,19,5,O8,Le_Hourcq,Quercus,Ossau,800,104,NaN,NaN
O8Q4-5 B3,CG,2016,19,6,O8,Le_Hourcq,Quercus,Ossau,800,104,NaN,NaN
O8Q4-6 B3,CG,2016,19,7,O8,Le_Hourcq,Quercus,Ossau,800,109,NaN,NaN
O8Q2-9 B2,CG,2016,19,8,O8,Le_Hourcq,Quercus,Ossau,800,103,NaN,NaN
O8Q2-2 B3,CG,2016,19,10,O8,Le_Hourcq,Quercus,Ossau,800,97,NaN,NaN
O8Q2-3 B3,CG,2016,19,11,O8,Le_Hourcq,Quercus,Ossau,800,107,NaN,NaN
O8Q2-4 B3,CG,2016,22,6,O8,Le_Hourcq,Quercus,Ossau,800,108,NaN,NaN
O8Q4-3 B4,CG,2016,26,4,O8,Le_Hourcq,Quercus,Ossau,800,103,NaN,NaN
O8Q4-7 B3,CG,2016,26,2,O8,Le_Hourcq,Quercus,Ossau,800,109,NaN,NaN
O8Q8-1 B2,CG,2016,1,95,O8,Le_Hourcq,Quercus,Ossau,800,103,NaN,NaN
O8Qvrac-2 B2,CG,2016,2,113,O8,Le_Hourcq,Quercus,Ossau,800,102,NaN,NaN
O8Qvrac-9 B1,CG,2016,2,111,O8,Le_Hourcq,Quercus,Ossau,800,110,NaN,NaN
O8Qvrac-7 B1,CG,2016,2,109,O8,Le_Hourcq,Quercus,Ossau,800,103,NaN,NaN
O8Qvrac-6 B1,CG,2016,2,108,O8,Le_Hourcq,Quercus,Ossau,800,99,NaN,NaN
O8Qvrac-2 B3,CG,2016,3,126,O8,Le_Hourcq,Quercus,Ossau,800,107,NaN,NaN
O8Qvrac-3 B3,CG,2016,3,127,O8,Le_Hourcq,Quercus,Ossau,800,103,NaN,NaN
O8Q7-5 B4,CG,2016,4,127,O8,Le_Hourcq,Quercus,Ossau,800,107,NaN,NaN
O8Q4-7 B4,CG,2016,6,80,O8,Le_Hourcq,Quercus,Ossau,800,109,NaN,NaN
O8Q2-5 B4,CG,2016,7,56,O8,Le_Hourcq,Quercus,Ossau,800,104,NaN,NaN
O8Q10-7 B4,CG,2016,10,95,O8,Le_Hourcq,Quercus,Ossau,800,101,NaN,NaN
O8Q10-3 B5,CG,2016,13,97,O8,Le_Hourcq,Quercus,Ossau,800,96,NaN,NaN
O8Q10-6 B5,CG,2016,13,100,O8,Le_Hourcq,Quercus,Ossau,800,105,NaN,NaN
O8Q10-10 B5,CG,2016,13,104,O8,Le_Hourcq,Quercus,Ossau,800,100,NaN,NaN
O8Q10-17 B5,CG,2016,13,111,O8,Le_Hourcq,Quercus,Ossau,800,108,NaN,NaN
O8Q10-18 B5,CG,2016,13,112,O8,Le_Hourcq,Quercus,Ossau,800,102,NaN,NaN
O8Q10-19 B5,CG,2016,13,113,O8,Le_Hourcq,Quercus,Ossau,800,101,NaN,NaN
O8Q10-23 B5,CG,2016,13,117,O8,Le_Hourcq,Quercus,Ossau,800,102,NaN,NaN
O8Q10-24 B5,CG,2016,13,118,O8,Le_Hourcq,Quercus,Ossau,800,107,NaN,NaN
O8Q10-28 B5,CG,2016,13,122,O8,Le_Hourcq,Quercus,Ossau,800,104,NaN,NaN
O8Q10-31 B5,CG,2016,13,125,O8,Le_Hourcq,Quercus,Ossau,800,111,NaN,NaN
O8Q10-34 B5,CG,2016,13,128,O8,Le_Hourcq,Quercus,Ossau,800,103,NaN,NaN
O8Q7-7 B5,CG,2016,14,54,O8,Le_Hourcq,Quercus,Ossau,800,114,NaN,NaN
O8Q7-6 B5,CG,2016,14,53,O8,Le_Hourcq,Quercus,Ossau,800,118,NaN,NaN
O8Q7-4 B5,CG,2016,14,51,O8,Le_Hourcq,Quercus,Ossau,800,108,NaN,NaN
O8Q7-3 B5,CG,2016,14,50,O8,Le_Hourcq,Quercus,Ossau,800,104,NaN,NaN
O8Q7-2 B5,CG,2016,14,49,O8,Le_Hourcq,Quercus,Ossau,800,112,NaN,NaN
O8Q10-35 B5,CG,2016,14,41,O8,Le_Hourcq,Quercus,Ossau,800,107,NaN,NaN
O8Q3-8 B5,CG,2016,15,42,O8,Le_Hourcq,Quercus,Ossau,800,99,NaN,NaN
O8Qvrac-5 B4,CG,2016,16,54,O8,Le_Hourcq,Quercus,Ossau,800,103,NaN,NaN
O8Qvrac-4 B4,CG,2016,16,53,O8,Le_Hourcq,Quercus,Ossau,800,104,NaN,NaN
O8Q4-6 B5,CG,2016,20,91,O8,Le_Hourcq,Quercus,Ossau,800,113,NaN,NaN
O8Q4-5 B5,CG,2016,20,90,O8,Le_Hourcq,Quercus,Ossau,800,108,NaN,NaN
O8Qvrac-6 B5,CG,2016,23,48,O8,Le_Hourcq,Quercus,Ossau,800,91,NaN,NaN
O8Qvrac-14 B5,CG,2016,23,56,O8,Le_Hourcq,Quercus,Ossau,800,104,NaN,NaN
O8Q8-1 B5,CG,2016,23,58,O8,Le_Hourcq,Quercus,Ossau,800,104,NaN,NaN
O8Q8-2 B5,CG,2016,23,59,O8,Le_Hourcq,Quercus,Ossau,800,102,NaN,NaN
O8Q8-3 B5,CG,2016,23,60,O8,Le_Hourcq,Quercus,Ossau,800,104,NaN,NaN
O8Q10-36 B5,CG,2016,25,125,O8,Le_Hourcq,Quercus,Ossau,800,102,NaN,NaN
O8Q10-37 B5,CG,2016,25,126,O8,Le_Hourcq,Quercus,Ossau,800,107,NaN,NaN
O8Q7-16 B5,CG,2016,26,114,O8,Le_Hourcq,Quercus,Ossau,800,103,NaN,NaN
O8Q7-15 B5,CG,2016,26,113,O8,Le_Hourcq,Quercus,Ossau,800,108,NaN,NaN
O8Q7-13 B5,CG,2016,26,111,O8,Le_Hourcq,Quercus,Ossau,800,109,NaN,NaN
O8Q7-9 B5,CG,2016,26,107,O8,Le_Hourcq,Quercus,Ossau,800,111,NaN,NaN
O8Q7-8 B5,CG,2016,26,106,O8,Le_Hourcq,Quercus,Ossau,800,110,NaN,NaN
O8Q10-73 B5,CG,2016,26,74,O8,Le_Hourcq,Quercus,Ossau,800,103,NaN,NaN
O8Q10-71 B5,CG,2016,26,72,O8,Le_Hourcq,Quercus,Ossau,800,114,NaN,NaN
O8Q10-68 B5,CG,2016,26,69,O8,Le_Hourcq,Quercus,Ossau,800,105,NaN,NaN
O8Q10-67 B5,CG,2016,26,68,O8,Le_Hourcq,Quercus,Ossau,800,100,NaN,NaN
O8Q10-65 B5,CG,2016,26,66,O8,Le_Hourcq,Quercus,Ossau,800,103,NaN,NaN
O8Q10-63 B5,CG,2016,26,64,O8,Le_Hourcq,Quercus,Ossau,800,103,NaN,NaN
O8Q10-54 B5,CG,2016,26,55,O8,Le_Hourcq,Quercus,Ossau,800,106,NaN,NaN
O8Q10-53 B5,CG,2016,26,54,O8,Le_Hourcq,Quercus,Ossau,800,111,NaN,NaN
O8Q10-52 B5,CG,2016,26,53,O8,Le_Hourcq,Quercus,Ossau,800,102,NaN,NaN
O8Q10-50 B5,CG,2016,26,51,O8,Le_Hourcq,Quercus,Ossau,800,109,NaN,NaN
O8Q10-48 B5,CG,2016,26,49,O8,Le_Hourcq,Quercus,Ossau,800,103,NaN,NaN
O8Q10-46 B5,CG,2016,26,47,O8,Le_Hourcq,Quercus,Ossau,800,103,NaN,NaN
O8Q10-44 B5,CG,2016,26,45,O8,Le_Hourcq,Quercus,Ossau,800,104,NaN,NaN
O8Q10-42 B5,CG,2016,26,43,O8,Le_Hourcq,Quercus,Ossau,800,103,NaN,NaN
O8Q10-41 B5,CG,2016,26,42,O8,Le_Hourcq,Quercus,Ossau,800,106,NaN,NaN
O8Q3-24 B5,CG,2016,28,119,O8,Le_Hourcq,Quercus,Ossau,800,103,NaN,NaN
O8Q3-23 B5,CG,2016,28,118,O8,Le_Hourcq,Quercus,Ossau,800,104,NaN,NaN
L12Q23-1 B1,CG,2016,3,33,L12,Gedre_bas,Quercus,Luz,1200,104,NaN,NaN
L12Q23-2 B1,CG,2016,3,34,L12,Gedre_bas,Quercus,Luz,1200,106,NaN,NaN
L12Q23-3 B1,CG,2016,3,35,L12,Gedre_bas,Quercus,Luz,1200,100,NaN,NaN
L12Q11-4 B3,CG,2016,4,23,L12,Gedre_bas,Quercus,Luz,1200,107,NaN,NaN
L12Q11-2 B3,CG,2016,4,21,L12,Gedre_bas,Quercus,Luz,1200,111,NaN,NaN
L12Q4-3 B2,CG,2016,5,34,L12,Gedre_bas,Quercus,Luz,1200,107,NaN,NaN
L12Q10-4 B2,CG,2016,6,20,L12,Gedre_bas,Quercus,Luz,1200,111,NaN,NaN
L12Q10-11 B2,CG,2016,6,17,L12,Gedre_bas,Quercus,Luz,1200,107,NaN,NaN
L12Q1-1 B1,CG,2016,7,36,L12,Gedre_bas,Quercus,Luz,1200,108,NaN,NaN
L12Q32-4 B1,CG,2016,8,39,L12,Gedre_bas,Quercus,Luz,1200,109,NaN,NaN
L12Q32-2 B1,CG,2016,8,37,L12,Gedre_bas,Quercus,Luz,1200,110,NaN,NaN
L12Q20-2 B1,CG,2016,9,1,L12,Gedre_bas,Quercus,Luz,1200,107,NaN,NaN
L12Q20-3 B1,CG,2016,9,2,L12,Gedre_bas,Quercus,Luz,1200,109,NaN,NaN
L12Q20-4 B1,CG,2016,9,3,L12,Gedre_bas,Quercus,Luz,1200,107,NaN,NaN
L12Q10-7 B2,CG,2016,10,38,L12,Gedre_bas,Quercus,Luz,1200,105,NaN,NaN
L12Q10-6 B2,CG,2016,10,37,L12,Gedre_bas,Quercus,Luz,1200,108,NaN,NaN
L12Q1-2 B3,CG,2016,12,15,L12,Gedre_bas,Quercus,Luz,1200,110,NaN,NaN
L12Q1-4 B2,CG,2016,12,13,L12,Gedre_bas,Quercus,Luz,1200,110,NaN,NaN
L12Q20-3 B2,CG,2016,16,7,L12,Gedre_bas,Quercus,Luz,1200,96,NaN,NaN
L12Q20-2 B2,CG,2016,16,6,L12,Gedre_bas,Quercus,Luz,1200,110,NaN,NaN
L12Q32-2 B2,CG,2016,17,5,L12,Gedre_bas,Quercus,Luz,1200,110,NaN,NaN
L12Q32-1 B3,CG,2016,17,7,L12,Gedre_bas,Quercus,Luz,1200,111,NaN,NaN
L12Q4-7 B2,CG,2016,19,1,L12,Gedre_bas,Quercus,Luz,1200,103,NaN,NaN
L12Q4-9 B2,CG,2016,19,3,L12,Gedre_bas,Quercus,Luz,1200,110,NaN,NaN
L12Q11-6 B3,CG,2016,19,24,L12,Gedre_bas,Quercus,Luz,1200,109,NaN,NaN
L12Q11-1 B4,CG,2016,19,26,L12,Gedre_bas,Quercus,Luz,1200,107,NaN,NaN
L12Q11-2 B4,CG,2016,19,27,L12,Gedre_bas,Quercus,Luz,1200,104,NaN,NaN
L12Q23-5 B1,CG,2016,19,40,L12,Gedre_bas,Quercus,Luz,1200,98,NaN,NaN
L12Q23-3 B2,CG,2016,20,3,L12,Gedre_bas,Quercus,Luz,1200,115,NaN,NaN
L12Q23-1 B2,CG,2016,20,1,L12,Gedre_bas,Quercus,Luz,1200,102,NaN,NaN
L12Q11-4 B4,CG,2016,21,1,L12,Gedre_bas,Quercus,Luz,1200,111,NaN,NaN
L12Q4-2 B3,CG,2016,22,5,L12,Gedre_bas,Quercus,Luz,1200,110,NaN,NaN
L12Q4-11 B3,CG,2016,22,4,L12,Gedre_bas,Quercus,Luz,1200,108,NaN,NaN
L12Q4-1 B3,CG,2016,22,2,L12,Gedre_bas,Quercus,Luz,1200,109,NaN,NaN
L12Q10-9 B2,CG,2016,23,6,L12,Gedre_bas,Quercus,Luz,1200,111,NaN,NaN
L12Q10-3 B3,CG,2016,23,9,L12,Gedre_bas,Quercus,Luz,1200,107,NaN,NaN
L12Q20-5 B2,CG,2016,23,31,L12,Gedre_bas,Quercus,Luz,1200,104,NaN,NaN
L12Q20-6 B2,CG,2016,23,32,L12,Gedre_bas,Quercus,Luz,1200,105,NaN,NaN
