Year,Site,Traitement,Elevation,Species,Provenance,LU,LC,CodeLU,CodeLC,ID,X,Y
2007,Lourdes,Shade,400,Fagus,800,116.00,311.67,1,,L4S3-L8Fa3,3,15
2007,Lourdes,Shade,400,Quercus,800,,,-9,,L4S3-L8Qu3,3,16
2007,Lourdes,Shade,400,Quercus,800,,,,,L4S3-L8Qu3,3,16
2007,Lourdes,Shade,400,Fagus,1200,116.00,299.88,1,,L4S3-L12Fa3,3,17
2007,Lourdes,Shade,400,Quercus,1200,116.00,301.89,1,0,L4S3-L12Qu3,3,18
2007,Lourdes,Shade,400,Fagus,400,120.00,311.53,1,,L4S3-L4Fa4,3,19
2007,Lourdes,Shade,400,Quercus,400,,,-9,,L4S3-L4Qu4,3,20
2007,Lourdes,Shade,400,Quercus,400,,,,,L4S3-L4Qu4,3,20
2007,Lourdes,Shade,400,Fagus,800,105.33,301.18,1,,L4S3-L8Fa4,3,21
2007,Lourdes,Shade,400,Quercus,800,,,-9,,L4S3-L8Qu4,3,22
2007,Lourdes,Shade,400,Quercus,800,,,,,L4S3-L8Qu4,3,22
2007,Lourdes,Shade,400,Fagus,1200,106.00,306.33,1,,L4S3-L12Fa4,3,23
2007,Lourdes,Shade,400,Quercus,1200,114.00,293.33,1,,L4S3-L12Qu4,3,24
2007,Lourdes,Shade,400,Fagus,400,,,-9,,L4S4-L4Fa1,4,1
2007,Lourdes,Shade,400,Fagus,400,,,,,L4S4-L4Fa1,4,1
2007,Lourdes,Shade,400,Quercus,400,,,-9,,L4S4-L4Qu1,4,2
2007,Lourdes,Shade,400,Quercus,400,,,,,L4S4-L4Qu1,4,2
2007,Lourdes,Shade,400,Fagus,800,116.00,318.67,1,,L4S4-L8Fa1,4,3
2007,Lourdes,Shade,400,Quercus,800,,,-9,,L4S4-L8Qu1,4,4
2007,Lourdes,Shade,400,Quercus,800,,,,,L4S4-L8Qu1,4,4
2007,Lourdes,Shade,400,Fagus,1200,108.00,298.00,1,,L4S4-L12Fa1,4,5
2007,Lourdes,Shade,400,Quercus,1200,,,-9,,L4S4-L12Qu1,4,6
2007,Lourdes,Shade,400,Quercus,1200,,,,,L4S4-L12Qu1,4,6
2007,Lourdes,Shade,400,Fagus,400,120.00,308.01,1,,L4S4-L4Fa2,4,7
2007,Lourdes,Shade,400,Quercus,400,104.69,,3,,L4S4-L4Qu2,4,8
2007,Lourdes,Shade,400,Quercus,400,,,,,L4S4-L4Qu2,4,8
2007,Lourdes,Shade,400,Fagus,800,120.00,,1,,L4S4-L8Fa2,4,9
2007,Lourdes,Shade,400,Fagus,800,,,,,L4S4-L8Fa2,4,9
2007,Lourdes,Shade,400,Quercus,800,,,-9,,L4S4-L8Qu2,4,10
2007,Lourdes,Shade,400,Quercus,800,,,,,L4S4-L8Qu2,4,10
2007,Lourdes,Shade,400,Fagus,1200,,,0,,L4S4-L12Fa2,4,11
2007,Lourdes,Shade,400,Fagus,1200,,,,,L4S4-L12Fa2,4,11
2007,Lourdes,Shade,400,Quercus,1200,,298.00,-9,0,L4S4-L12Qu2,4,12
2007,Lourdes,Shade,400,Fagus,400,,,-9,,L4S4-L4Fa3,4,13
2007,Lourdes,Shade,400,Fagus,400,,,,,L4S4-L4Fa3,4,13
2007,Lourdes,Shade,400,Quercus,400,,,-5,,L4S4-L4Qu3,4,14
2007,Lourdes,Shade,400,Quercus,400,,,,,L4S4-L4Qu3,4,14
2007,Lourdes,Shade,400,Fagus,800,,,-9,,L4S4-L8Fa3,4,15
2007,Lourdes,Shade,400,Fagus,800,,,,,L4S4-L8Fa3,4,15
2007,Lourdes,Shade,400,Quercus,800,,,-9,,L4S4-L8Qu3,4,16
2007,Lourdes,Shade,400,Quercus,800,,,,,L4S4-L8Qu3,4,16
2007,Lourdes,Shade,400,Fagus,1200,100.00,308.11,1,,L4S4-L12Fa3,4,17
2007,Lourdes,Shade,400,Quercus,1200,120.00,,1,,L4S4-L12Qu3,4,18
2007,Lourdes,Shade,400,Quercus,1200,,,,,L4S4-L12Qu3,4,18
2007,Lourdes,Shade,400,Fagus,400,,,-9,,L4S4-L4Fa4,4,19
2007,Lourdes,Shade,400,Fagus,400,,,,,L4S4-L4Fa4,4,19
2007,Lourdes,Shade,400,Quercus,400,,,-9,,L4S4-L4Qu4,4,20
2007,Lourdes,Shade,400,Quercus,400,,,,,L4S4-L4Qu4,4,20
2007,Lourdes,Shade,400,Fagus,800,114.00,306.75,1,,L4S4-L8Fa4,4,21
2007,Lourdes,Shade,400,Quercus,800,,,-9,,L4S4-L8Qu4,4,22
2007,Lourdes,Shade,400,Quercus,800,,,,,L4S4-L8Qu4,4,22
2007,Lourdes,Shade,400,Fagus,1200,114.00,302.85,1,,L4S4-L12Fa4,4,23
2007,Lourdes,Shade,400,Quercus,1200,,,-9,,L4S4-L12Qu4,4,24
2007,Lourdes,Shade,400,Quercus,1200,,,,,L4S4-L12Qu4,4,24
2007,Lourdes,Gap,400,Fagus,400,116.00,299.91,1,,L4S5-L4Fa1,5,1
2007,Lourdes,Gap,400,Quercus,400,114.00,302.67,3,,L4S5-L4Qu1,5,2
2007,Lourdes,Gap,400,Fagus,800,105.33,265.29,1,,L4S5-L8Fa1,5,3
2007,Lourdes,Gap,400,Quercus,800,120.00,331.94,3,,L4S5-L8Qu1,5,4
2007,Lourdes,Gap,400,Fagus,1200,116.00,291.66,1,,L4S5-L12Fa1,5,5
2007,Lourdes,Gap,400,Quercus,1200,114.00,316.29,1,,L4S5-L12Qu1,5,6
2007,Lourdes,Gap,400,Fagus,400,114.00,278.00,1,,L4S5-L4Fa2,5,7
2007,Lourdes,Gap,400,Quercus,400,117.60,,1,,L4S5-L4Qu2,5,8
2007,Lourdes,Gap,400,Fagus,800,116.00,286.33,1,,L4S5-L8Fa2,5,9
2007,Lourdes,Gap,400,Quercus,800,114.00,308.50,1,,L4S5-L8Qu2,5,10
2007,Lourdes,Gap,400,Fagus,1200,114.00,301.06,1,,L4S5-L12Fa2,5,11
2007,Lourdes,Gap,400,Quercus,1200,130.00,319.50,3,,L4S5-L12Qu2,5,12
2007,Lourdes,Gap,400,Fagus,400,105.33,269.78,1,,L4S5-L4Fa3,5,13
2007,Lourdes,Gap,400,Quercus,400,,,-5,,L4S5-L4Qu3,5,14
2007,Lourdes,Gap,400,Quercus,400,,,,,L4S5-L4Qu3,5,14
2007,Lourdes,Gap,400,Fagus,800,114.00,,1,,L4S5-L8Fa3,5,15
2007,Lourdes,Gap,400,Fagus,800,,,,,L4S5-L8Fa3,5,15
2007,Lourdes,Gap,400,Quercus,800,,315.98,0,,L4S5-L8Qu3,5,16
2007,Lourdes,Gap,400,Fagus,1200,116.00,309.55,1,,L4S5-L12Fa3,5,17
2007,Lourdes,Gap,400,Quercus,1200,116.00,,1,,L4S5-L12Qu3,5,18
2007,Lourdes,Gap,400,Quercus,1200,,,,,L4S5-L12Qu3,5,18
2007,Lourdes,Gap,400,Fagus,400,105.33,284.00,1,,L4S5-L4Fa4,5,19
2007,Lourdes,Gap,400,Quercus,400,141.00,264.33,6,0,L4S5-L4Qu4,5,20
2007,Lourdes,Gap,400,Fagus,800,105.33,258.25,1,4,L4S5-L8Fa4,5,21
2007,Lourdes,Gap,400,Quercus,800,114.00,339.00,1,,L4S5-L8Qu4,5,22
2007,Lourdes,Gap,400,Fagus,1200,105.33,258.10,1,4,L4S5-L12Fa4,5,23
2007,Lourdes,Gap,400,Quercus,1200,108.00,291.64,1,,L4S5-L12Qu4,5,24
2007,Lourdes,Gap,400,Fagus,400,108.00,299.33,1,,L4S6-L4Fa1,6,1
2007,Lourdes,Gap,400,Quercus,400,117.60,329.77,1,0,L4S6-L4Qu1,6,2
2007,Lourdes,Gap,400,Fagus,800,105.33,290.05,1,,L4S6-L8Fa1,6,3
2007,Lourdes,Gap,400,Quercus,800,120.00,327.00,1,,L4S6-L8Qu1,6,4
2007,Lourdes,Gap,400,Fagus,1200,105.33,285.60,1,,L4S6-L12Fa1,6,5
2007,Lourdes,Gap,400,Quercus,1200,108.00,317.00,1,,L4S6-L12Qu1,6,6
2007,Lourdes,Gap,400,Fagus,400,105.33,294.27,1,,L4S6-L4Fa2,6,7
2007,Lourdes,Gap,400,Quercus,400,125.00,323.67,3,,L4S6-L4Qu2,6,8
2007,Lourdes,Gap,400,Fagus,800,106.00,282.63,1,,L4S6-L8Fa2,6,9
2007,Lourdes,Gap,400,Quercus,800,,,-9,,L4S6-L8Qu2,6,10
2007,Lourdes,Gap,400,Quercus,800,,,,,L4S6-L8Qu2,6,10
2007,Lourdes,Gap,400,Fagus,1200,104.00,306.74,1,,L4S6-L12Fa2,6,11
2007,Lourdes,Gap,400,Quercus,1200,,,-9,,L4S6-L12Qu2,6,12
2007,Lourdes,Gap,400,Quercus,1200,,,,,L4S6-L12Qu2,6,12
2007,Lourdes,Gap,400,Fagus,400,105.71,287.82,1,,L4S6-L4Fa3,6,13
2007,Lourdes,Gap,400,Quercus,400,120.00,,3,,L4S6-L4Qu3,6,14
2007,Lourdes,Gap,400,Quercus,400,,,,,L4S6-L4Qu3,6,14
2007,Lourdes,Gap,400,Fagus,800,114.00,291.66,1,,L4S6-L8Fa3,6,15
2007,Lourdes,Gap,400,Quercus,800,,,-9,,L4S6-L8Qu3,6,16
2007,Lourdes,Gap,400,Quercus,800,,,,,L4S6-L8Qu3,6,16
2007,Lourdes,Gap,400,Fagus,1200,114.00,301.26,1,,L4S6-L12Fa3,6,17
2007,Lourdes,Gap,400,Quercus,1200,108.00,309.67,1,,L4S6-L12Qu3,6,18
2007,Lourdes,Gap,400,Fagus,400,120.00,307.63,1,,L4S6-L4Fa4,6,19
2007,Lourdes,Gap,400,Quercus,400,,,-9,,L4S6-L4Qu4,6,20
2007,Lourdes,Gap,400,Quercus,400,,,,,L4S6-L4Qu4,6,20
2007,Lourdes,Gap,400,Fagus,800,116.00,290.53,1,,L4S6-L8Fa4,6,21
2007,Lourdes,Gap,400,Quercus,800,108.00,,1,,L4S6-L8Qu4,6,22
2007,Lourdes,Gap,400,Quercus,800,,,,,L4S6-L8Qu4,6,22
2007,Lourdes,Gap,400,Fagus,1200,105.33,306.62,1,,L4S6-L12Fa4,6,23
2007,Lourdes,Gap,400,Quercus,1200,108.00,260.62,1,4,L4S6-L12Qu4,6,24
2007,Lourdes,Gap,400,Fagus,400,114.00,286.94,1,,L4S7-L4Fa1,7,1
2007,Lourdes,Gap,400,Quercus,400,114.00,312.00,1,,L4S7-L4Qu1,7,2
2007,Lourdes,Gap,400,Fagus,800,104.00,291.64,1,,L4S7-L8Fa1,7,3
2007,Lourdes,Gap,400,Quercus,800,116.00,330.43,1,,L4S7-L8Qu1,7,4
2007,Lourdes,Gap,400,Fagus,1200,104.00,289.40,1,,L4S7-L12Fa1,7,5
2007,Lourdes,Gap,400,Quercus,1200,,,-9,,L4S7-L12Qu1,7,6
2007,Lourdes,Gap,400,Quercus,1200,,,,,L4S7-L12Qu1,7,6
2007,Lourdes,Gap,400,Fagus,400,105.33,311.24,1,,L4S7-L4Fa2,7,7
2007,Lourdes,Gap,400,Quercus,400,116.00,,3,,L4S7-L4Qu2,7,8
2007,Lourdes,Gap,400,Quercus,400,,,,,L4S7-L4Qu2,7,8
2007,Lourdes,Gap,400,Fagus,800,114.00,,1,,L4S7-L8Fa2,7,9
2007,Lourdes,Gap,400,Fagus,800,,,,,L4S7-L8Fa2,7,9
2007,Lourdes,Gap,400,Quercus,800,120.00,,3,0,L4S7-L8Qu2,7,10
2007,Lourdes,Gap,400,Fagus,1200,100.00,270.97,1,,L4S7-L12Fa2,7,11
2007,Lourdes,Gap,400,Quercus,1200,120.00,327.00,1,,L4S7-L12Qu2,7,12
2007,Lourdes,Gap,400,Fagus,400,104.00,264.80,3,,L4S7-L4Fa3,7,13
2007,Lourdes,Gap,400,Quercus,400,,,6,,L4S7-L4Qu3,7,14
2007,Lourdes,Gap,400,Quercus,400,,,,,L4S7-L4Qu3,7,14
2007,Lourdes,Gap,400,Fagus,800,106.00,288.00,1,,L4S7-L8Fa3,7,15
2007,Lourdes,Gap,400,Quercus,800,,,-9,,L4S7-L8Qu3,7,16
2007,Lourdes,Gap,400,Quercus,800,,,,,L4S7-L8Qu3,7,16
2007,Lourdes,Gap,400,Fagus,1200,120.00,259.14,1,4,L4S7-L12Fa3,7,17
2007,Lourdes,Gap,400,Quercus,1200,,,0,,L4S7-L12Qu3,7,18
2007,Lourdes,Gap,400,Quercus,1200,,,,,L4S7-L12Qu3,7,18
2007,Lourdes,Gap,400,Fagus,400,108.00,285.78,1,,L4S7-L4Fa4,7,19
2007,Lourdes,Gap,400,Quercus,400,,305.00,-9,,L4S7-L4Qu4,7,20
2007,Lourdes,Gap,400,Fagus,800,100.00,267.00,1,,L4S7-L8Fa4,7,21
2007,Lourdes,Gap,400,Quercus,800,,,-9,,L4S7-L8Qu4,7,22
2007,Lourdes,Gap,400,Quercus,800,,,,,L4S7-L8Qu4,7,22
2007,Lourdes,Gap,400,Fagus,1200,94.50,292.05,1,,L4S7-L12Fa4,7,23
2007,Lourdes,Gap,400,Quercus,1200,117.60,,1,0,L4S7-L12Qu4,7,24
2007,Lourdes,Gap,400,Fagus,400,114.00,260.33,1,4,L4S8-L4Fa1,8,1
2007,Lourdes,Gap,400,Quercus,400,114.00,,1,,L4S8-L4Qu1,8,2
2007,Lourdes,Gap,400,Quercus,400,,,,,L4S8-L4Qu1,8,2
2007,Lourdes,Gap,400,Fagus,800,105.33,259.81,1,4,L4S8-L8Fa1,8,3
2007,Lourdes,Gap,400,Quercus,800,130.00,331.00,3,,L4S8-L8Qu1,8,4
2007,Lourdes,Gap,400,Fagus,1200,104.00,284.00,1,,L4S8-L12Fa1,8,5
2007,Lourdes,Gap,400,Quercus,1200,,,-9,0,L4S8-L12Qu1,8,6
2007,Lourdes,Gap,400,Fagus,400,105.33,282.95,1,,L4S8-L4Fa2,8,7
2007,Lourdes,Gap,400,Quercus,400,114.00,309.67,1,,L4S8-L4Qu2,8,8
2007,Lourdes,Gap,400,Fagus,800,,302.22,-5,,L4S8-L8Fa2,8,9
2007,Lourdes,Gap,400,Quercus,800,120.00,327.00,1,,L4S8-L8Qu2,8,10
2007,Lourdes,Gap,400,Fagus,1200,114.00,305.94,1,,L4S8-L12Fa2,8,11
2007,Lourdes,Gap,400,Quercus,1200,108.00,269.37,1,6,L4S8-L12Qu2,8,12
2007,Lourdes,Gap,400,Fagus,400,105.71,277.78,1,,L4S8-L4Fa3,8,13
2007,Lourdes,Gap,400,Quercus,400,,,6,,L4S8-L4Qu3,8,14
2007,Lourdes,Gap,400,Quercus,400,,,,,L4S8-L4Qu3,8,14
2007,Lourdes,Gap,400,Fagus,800,105.33,305.75,1,,L4S8-L8Fa3,8,15
2007,Lourdes,Gap,400,Quercus,800,130.00,305.33,1,,L4S8-L8Qu3,8,16
2007,Lourdes,Gap,400,Fagus,1200,105.71,306.20,1,,L4S8-L12Fa3,8,17
2007,Lourdes,Gap,400,Quercus,1200,114.00,288.67,1,,L4S8-L12Qu3,8,18
2007,Lourdes,Gap,400,Fagus,400,114.00,257.10,1,3,L4S8-L4Fa4,8,19
2007,Lourdes,Gap,400,Quercus,400,,,-9,,L4S8-L4Qu4,8,20
2007,Lourdes,Gap,400,Quercus,400,,,,,L4S8-L4Qu4,8,20
2007,Lourdes,Gap,400,Fagus,800,,269.00,-5,,L4S8-L8Fa4,8,21
2007,Lourdes,Gap,400,Quercus,800,117.60,319.00,3,,L4S8-L8Qu4,8,22
2007,Lourdes,Gap,400,Fagus,1200,116.00,301.71,1,,L4S8-L12Fa4,8,23
2007,Lourdes,Gap,400,Quercus,1200,114.00,309.20,1,0,L4S8-L12Qu4,8,24
2007,Sireix,Shade,800,Fagus,400,,,-9,,L8S1-L4Fa1,1,1
2007,Sireix,Shade,800,Fagus,400,,,,,L8S1-L4Fa1,1,1
2007,Sireix,Shade,800,Quercus,400,,,-9,,L8S1-L4Qu1,1,2
2007,Sireix,Shade,800,Quercus,400,,,,,L8S1-L4Qu1,1,2
2007,Sireix,Shade,800,Fagus,800,,,-9,,L8S1-L8Fa1,1,3
2007,Sireix,Shade,800,Fagus,800,,,,,L8S1-L8Fa1,1,3
2007,Sireix,Shade,800,Quercus,800,,,-9,,L8S1-L8Qu1,1,4
2007,Sireix,Shade,800,Quercus,800,,,,,L8S1-L8Qu1,1,4
2007,Sireix,Shade,800,Fagus,1200,130.00,298.00,1,,L8S1-L12Fa1,1,5
2007,Sireix,Shade,800,Quercus,1200,141.00,,1,,L8S1-L12Qu1,1,6
2007,Sireix,Shade,800,Quercus,1200,,,,,L8S1-L12Qu1,1,6
2007,Sireix,Shade,800,Fagus,400,116.00,306.33,1,,L8S1-L4Fa2,1,7
2007,Sireix,Shade,800,Quercus,400,,,-9,,L8S1-L4Qu2,1,8
2007,Sireix,Shade,800,Quercus,400,,,,,L8S1-L4Qu2,1,8
2007,Sireix,Shade,800,Fagus,800,,,-9,,L8S1-L8Fa2,1,9
2007,Sireix,Shade,800,Fagus,800,,,,,L8S1-L8Fa2,1,9
2007,Sireix,Shade,800,Quercus,800,,,-9,,L8S1-L8Qu2,1,10
2007,Sireix,Shade,800,Quercus,800,,,,,L8S1-L8Qu2,1,10
2007,Sireix,Shade,800,Fagus,1200,116.00,288.79,1,,L8S1-L12Fa2,1,11
2007,Sireix,Shade,800,Quercus,1200,,,-9,,L8S1-L12Qu2,1,12
2007,Sireix,Shade,800,Quercus,1200,,,,,L8S1-L12Qu2,1,12
2007,Sireix,Shade,800,Fagus,400,116.00,309.57,1,,L8S1-L4Fa3,1,13
2007,Sireix,Shade,800,Quercus,400,,,-9,,L8S1-L4Qu3,1,14
2007,Sireix,Shade,800,Quercus,400,,,,,L8S1-L4Qu3,1,14
2007,Sireix,Shade,800,Fagus,800,,309.92,6,,L8S1-L8Fa3,1,15
2007,Sireix,Shade,800,Quercus,800,,,-9,,L8S1-L8Qu3,1,16
2007,Sireix,Shade,800,Quercus,800,,,,,L8S1-L8Qu3,1,16
2007,Sireix,Shade,800,Fagus,1200,116.00,288.28,1,,L8S1-L12Fa3,1,17
2007,Sireix,Shade,800,Quercus,1200,141.00,,1,,L8S1-L12Qu3,1,18
2007,Sireix,Shade,800,Quercus,1200,,,,,L8S1-L12Qu3,1,18
2007,Sireix,Shade,800,Fagus,400,114.00,307.13,1,,L8S1-L4Fa4,1,19
2007,Sireix,Shade,800,Quercus,400,120.00,,1,0,L8S1-L4Qu4,1,20
2007,Sireix,Shade,800,Fagus,800,,,9,,L8S1-L8Fa4,1,21
2007,Sireix,Shade,800,Fagus,800,,,,,L8S1-L8Fa4,1,21
2007,Sireix,Shade,800,Quercus,800,,,6,,L8S1-L8Qu4,1,22
2007,Sireix,Shade,800,Quercus,800,,,,,L8S1-L8Qu4,1,22
2007,Sireix,Shade,800,Fagus,1200,116.00,299.17,1,,L8S1-L12Fa4,1,23
2007,Sireix,Shade,800,Quercus,1200,,,-9,,L8S1-L12Qu4,1,24
2007,Sireix,Shade,800,Quercus,1200,,,,,L8S1-L12Qu4,1,24
2007,Sireix,Shade,800,Fagus,400,116.00,300.91,1,,L8S2-L4Fa1,2,1
2007,Sireix,Shade,800,Quercus,400,,,6,,L8S2-L4Qu1,2,2
2007,Sireix,Shade,800,Quercus,400,,,,,L8S2-L4Qu1,2,2
2007,Sireix,Shade,800,Fagus,800,,,-9,,L8S2-L8Fa1,2,3
2007,Sireix,Shade,800,Fagus,800,,,,,L8S2-L8Fa1,2,3
2007,Sireix,Shade,800,Quercus,800,,,-9,,L8S2-L8Qu1,2,4
2007,Sireix,Shade,800,Quercus,800,,,,,L8S2-L8Qu1,2,4
2007,Sireix,Shade,800,Fagus,1200,,,-9,,L8S2-L12Fa1,2,5
2007,Sireix,Shade,800,Fagus,1200,,,,,L8S2-L12Fa1,2,5
2007,Sireix,Shade,800,Quercus,1200,151.00,,6,,L8S2-L12Qu1,2,6
2007,Sireix,Shade,800,Quercus,1200,,,,,L8S2-L12Qu1,2,6
2007,Sireix,Shade,800,Fagus,400,116.00,,1,0,L8S2-L4Fa2,2,7
2007,Sireix,Shade,800,Quercus,400,,,-9,,L8S2-L4Qu2,2,8
2007,Sireix,Shade,800,Quercus,400,,,,,L8S2-L4Qu2,2,8
2007,Sireix,Shade,800,Fagus,800,120.00,,1,,L8S2-L8Fa2,2,9
2007,Sireix,Shade,800,Fagus,800,,,,,L8S2-L8Fa2,2,9
2007,Sireix,Shade,800,Quercus,800,,,-9,,L8S2-L8Qu2,2,10
2007,Sireix,Shade,800,Quercus,800,,,,,L8S2-L8Qu2,2,10
2007,Sireix,Shade,800,Fagus,1200,,,-9,,L8S2-L12Fa2,2,11
2007,Sireix,Shade,800,Fagus,1200,,,,,L8S2-L12Fa2,2,11
2007,Sireix,Shade,800,Quercus,1200,151.00,,6,,L8S2-L12Qu2,2,12
2007,Sireix,Shade,800,Quercus,1200,,,,,L8S2-L12Qu2,2,12
2007,Sireix,Shade,800,Fagus,400,,310.33,-9,,L8S2-L4Fa3,2,13
2007,Sireix,Shade,800,Quercus,400,,,-9,,L8S2-L4Qu3,2,14
2007,Sireix,Shade,800,Quercus,400,,,,,L8S2-L4Qu3,2,14
2007,Sireix,Shade,800,Fagus,800,106.00,303.61,1,,L8S2-L8Fa3,2,15
2007,Sireix,Shade,800,Quercus,800,,,-9,,L8S2-L8Qu3,2,16
2007,Sireix,Shade,800,Quercus,800,,,,,L8S2-L8Qu3,2,16
2007,Sireix,Shade,800,Fagus,1200,105.33,301.48,1,,L8S2-L12Fa3,2,17
2007,Sireix,Shade,800,Quercus,1200,120.00,,1,,L8S2-L12Qu3,2,18
2007,Sireix,Shade,800,Quercus,1200,,,,,L8S2-L12Qu3,2,18
2007,Sireix,Shade,800,Fagus,400,114.00,308.56,1,,L8S2-L4Fa4,2,19
2007,Sireix,Shade,800,Quercus,400,141.00,327.00,1,0,L8S2-L4Qu4,2,20
2007,Sireix,Shade,800,Fagus,800,108.00,302.85,1,,L8S2-L8Fa4,2,21
2007,Sireix,Shade,800,Quercus,800,,,-9,,L8S2-L8Qu4,2,22
2007,Sireix,Shade,800,Quercus,800,,,,,L8S2-L8Qu4,2,22
2007,Sireix,Shade,800,Fagus,1200,,,-9,,L8S2-L12Fa4,2,23
2007,Sireix,Shade,800,Fagus,1200,,,,,L8S2-L12Fa4,2,23
2007,Sireix,Shade,800,Quercus,1200,,,-9,,L8S2-L12Qu4,2,24
2007,Sireix,Shade,800,Quercus,1200,,,,,L8S2-L12Qu4,2,24
2007,Sireix,Shade,800,Fagus,400,116.00,308.29,1,,L8S3-L4Fa1,3,1
2007,Sireix,Shade,800,Quercus,400,,,-9,,L8S3-L4Qu1,3,2
2007,Sireix,Shade,800,Quercus,400,,,,,L8S3-L4Qu1,3,2
2007,Sireix,Shade,800,Fagus,800,106.00,308.79,1,,L8S3-L8Fa1,3,3
2007,Sireix,Shade,800,Quercus,800,135.50,,1,0,L8S3-L8Qu1,3,4
2007,Sireix,Shade,800,Fagus,1200,,,-9,,L8S3-L12Fa1,3,5
2007,Sireix,Shade,800,Fagus,1200,,,,,L8S3-L12Fa1,3,5
2007,Sireix,Shade,800,Quercus,1200,,,-9,,L8S3-L12Qu1,3,6
2007,Sireix,Shade,800,Quercus,1200,,,,,L8S3-L12Qu1,3,6
2007,Sireix,Shade,800,Fagus,400,,,-9,,L8S3-L4Fa2,3,7
2007,Sireix,Shade,800,Fagus,400,,,,,L8S3-L4Fa2,3,7
2007,Sireix,Shade,800,Quercus,400,,,-9,,L8S3-L4Qu2,3,8
2007,Sireix,Shade,800,Quercus,400,,,,,L8S3-L4Qu2,3,8
2007,Sireix,Shade,800,Fagus,800,116.00,307.77,1,,L8S3-L8Fa2,3,9
2007,Sireix,Shade,800,Quercus,800,,,-9,,L8S3-L8Qu2,3,10
2007,Sireix,Shade,800,Quercus,800,,,,,L8S3-L8Qu2,3,10
2007,Sireix,Shade,800,Fagus,1200,114.00,288.28,1,,L8S3-L12Fa2,3,11
2007,Sireix,Shade,800,Quercus,1200,,,-9,,L8S3-L12Qu2,3,12
2007,Sireix,Shade,800,Quercus,1200,,,,,L8S3-L12Qu2,3,12
2007,Sireix,Shade,800,Fagus,400,,,-9,,L8S3-L4Fa3,3,13
2007,Sireix,Shade,800,Fagus,400,,,,,L8S3-L4Fa3,3,13
2007,Sireix,Shade,800,Quercus,400,120.00,313.00,1,,L8S3-L4Qu3,3,14
2007,Sireix,Shade,800,Fagus,800,,,-9,,L8S3-L8Fa3,3,15
2007,Sireix,Shade,800,Fagus,800,,,,,L8S3-L8Fa3,3,15
2007,Sireix,Shade,800,Quercus,800,,330.43,-5,0,L8S3-L8Qu3,3,16
2007,Sireix,Shade,800,Fagus,1200,,,-9,,L8S3-L12Fa3,3,17
2007,Sireix,Shade,800,Fagus,1200,,,,,L8S3-L12Fa3,3,17
2007,Sireix,Shade,800,Quercus,1200,,,-9,,L8S3-L12Qu3,3,18
2007,Sireix,Shade,800,Quercus,1200,,,,,L8S3-L12Qu3,3,18
2007,Sireix,Shade,800,Fagus,400,116.00,307.67,1,,L8S3-L4Fa4,3,19
2007,Sireix,Shade,800,Quercus,400,,,-9,,L8S3-L4Qu4,3,20
2007,Sireix,Shade,800,Quercus,400,,,,,L8S3-L4Qu4,3,20
2007,Sireix,Shade,800,Fagus,800,,318.25,6,,L8S3-L8Fa4,3,21
2007,Sireix,Shade,800,Quercus,800,,,-9,,L8S3-L8Qu4,3,22
2007,Sireix,Shade,800,Quercus,800,,,,,L8S3-L8Qu4,3,22
2007,Sireix,Shade,800,Fagus,1200,116.00,282.44,1,,L8S3-L12Fa4,3,23
2007,Sireix,Shade,800,Quercus,1200,,,-9,,L8S3-L12Qu4,3,24
2007,Sireix,Shade,800,Quercus,1200,,,,,L8S3-L12Qu4,3,24
2007,Sireix,Shade,800,Fagus,400,,306.33,6,,L8S4-L4Fa1,4,1
2007,Sireix,Shade,800,Quercus,400,120.00,315.80,1,,L8S4-L4Qu1,4,2
2007,Sireix,Shade,800,Fagus,800,,,-9,,L8S4-L8Fa1,4,3
2007,Sireix,Shade,800,Fagus,800,,,,,L8S4-L8Fa1,4,3
2007,Sireix,Shade,800,Quercus,800,,,-9,,L8S4-L8Qu1,4,4
2007,Sireix,Shade,800,Quercus,800,,,,,L8S4-L8Qu1,4,4
2007,Sireix,Shade,800,Fagus,1200,,,-9,,L8S4-L12Fa1,4,5
2007,Sireix,Shade,800,Fagus,1200,,,,,L8S4-L12Fa1,4,5
2007,Sireix,Shade,800,Quercus,1200,,,-9,,L8S4-L12Qu1,4,6
2007,Sireix,Shade,800,Quercus,1200,,,,,L8S4-L12Qu1,4,6
2007,Sireix,Shade,800,Fagus,400,117.00,300.63,1,,L8S4-L4Fa2,4,7
2007,Sireix,Shade,800,Quercus,400,,308.81,-9,2,L8S4-L4Qu2,4,8
2007,Sireix,Shade,800,Fagus,800,117.00,301.82,1,,L8S4-L8Fa2,4,9
2007,Sireix,Shade,800,Quercus,800,,,-9,,L8S4-L8Qu2,4,10
2007,Sireix,Shade,800,Quercus,800,,,,,L8S4-L8Qu2,4,10
2007,Sireix,Shade,800,Fagus,1200,114.00,288.85,1,,L8S4-L12Fa2,4,11
2007,Sireix,Shade,800,Quercus,1200,141.00,257.26,3,0,L8S4-L12Qu2,4,12
2007,Sireix,Shade,800,Fagus,400,,,-9,,L8S4-L4Fa3,4,13
2007,Sireix,Shade,800,Fagus,400,,,,,L8S4-L4Fa3,4,13
2007,Sireix,Shade,800,Quercus,400,,,-9,,L8S4-L4Qu3,4,14
2007,Sireix,Shade,800,Quercus,400,,,,,L8S4-L4Qu3,4,14
